status_allin|id_erp|grupo_restricao
0|5668|[abase-restric-o-de-vacinas]
0|3968|[abase-restric-o-de-vacinas]
0|5703|[abase-restric-o-de-vacinas]
0|8727|[abase-restric-o-de-vacinas]
0|5616|[abase-restric-o-de-vacinas]
1|3556|[abase-restric-o-de-vacinas]
1|5729|[abase-restric-o-de-vacinas]
0|5686|[abase-restric-o-de-vacinas]
0|5450|[abase-restric-o-de-vacinas]
0|5325|[abase-restric-o-de-vacinas]
0|5740|[abase-restric-o-de-vacinas]
0|5060|[abase-restric-o-de-vacinas]
0|7028|[abase-restric-o-de-vacinas]
0|5784|[abase-restric-o-de-vacinas]
1|5786|
0|4505|[abase-restric-o-de-vacinas]
0|4590|[abase-restric-o-de-vacinas]
0|5722|[abase-restric-o-de-vacinas]
0|4676|[abase-restric-o-de-vacinas]
0|5791|[abase-restric-o-de-vacinas]
0|6844|[abase-restric-o-de-vacinas]
0|5781|[abase-restric-o-de-vacinas]
0|3854|[abase-restric-o-de-vacinas]
0|5727|[abase-restric-o-de-vacinas]
0|5839|[abase-restric-o-de-vacinas]
1|5844|[abase-restric-o-de-vacinas]
1|5837|[abase-restric-o-de-vacinas]
0|5850|[abase-restric-o-de-vacinas]
0|5853|[abase-restric-o-de-vacinas]
0|5843|[abase-restric-o-de-vacinas]
0|5870|[abase-restric-o-de-vacinas]
0|5174|[abase-restric-o-de-vacinas]
0|5874|[abase-restric-o-de-vacinas]
0|5792|[abase-restric-o-de-vacinas]
0|5633|[abase-restric-o-de-vacinas]
0|4003|[abase-restric-o-de-vacinas]
0|7338|[abase-restric-o-de-vacinas]
0|3779|[abase-restric-o-de-vacinas]
0|5888|[abase-restric-o-de-vacinas]
0|1535|[abase-restric-o-de-vacinas]
0|446|[abase-restric-o-de-vacinas]
0|5764|[abase-restric-o-de-vacinas]
0|5914|[abase-restric-o-de-vacinas]
0|1595|[abase-restric-o-de-vacinas]
0|3314|[abase-restric-o-de-vacinas]
0|6278|[abase-restric-o-de-vacinas]
1|5955|
0|5956|[abase-restric-o-de-vacinas]
0|5965|[abase-restric-o-de-vacinas]
0|5961|[abase-restric-o-de-vacinas]
1|5963|[abase-restric-o-de-vacinas]
0|5265|[abase-restric-o-de-vacinas]
0|5983|[abase-restric-o-de-vacinas]
1|6005|[abase-restric-o-de-vacinas]
1|5972|
0|3884|[abase-restric-o-de-vacinas]
1|5992|[abase-restric-o-de-vacinas]
0|5393|[abase-restric-o-de-vacinas]
1|6009|[abase-restric-o-de-vacinas]
0|213|[abase-restric-o-de-vacinas]
0|4882|[abase-restric-o-de-vacinas]
0|6051|[abase-restric-o-de-vacinas]
1|6547|[abase-restric-o-de-vacinas]
0|5967|[abase-restric-o-de-vacinas]
0|7045|[abase-restric-o-de-vacinas]
0|6012|[abase-restric-o-de-vacinas]
0|5966|[abase-restric-o-de-vacinas]
0|5176|[abase-restric-o-de-vacinas]
0|1964|[abase-restric-o-de-vacinas]
0|5469|[abase-restric-o-de-vacinas]
0|1338|[abase-restric-o-de-vacinas]
0|1532|[abase-restric-o-de-vacinas]
0|9189|[abase-restric-o-de-vacinas]
0|185|[abase-restric-o-de-vacinas]
1|9889|[abase-restric-o-de-vacinas]
0|6064|[abase-restric-o-de-vacinas]
0|4792|[abase-restric-o-de-vacinas]
0|6074|[abase-restric-o-de-vacinas]
0|4011|[abase-restric-o-de-vacinas]
0|1692|[abase-restric-o-de-vacinas]
0|6032|[abase-restric-o-de-vacinas]
0|1070|[abase-restric-o-de-vacinas]
0|2667|[abase-restric-o-de-vacinas]
0|7842|[abase-restric-o-de-vacinas]
1|5739|
0|4138|[abase-restric-o-de-vacinas]
0|4611|[abase-restric-o-de-vacinas]
0|6094|[abase-restric-o-de-vacinas]
0|4891|[abase-restric-o-de-vacinas]
0|4857|[abase-restric-o-de-vacinas]
0|4856|[abase-restric-o-de-vacinas]
0|2569|[abase-restric-o-de-vacinas]
0|4303|[abase-restric-o-de-vacinas]
0|4879|[abase-restric-o-de-vacinas]
0|6103|[abase-restric-o-de-vacinas]
0|6100|[abase-restric-o-de-vacinas]
0|6098|[abase-restric-o-de-vacinas]
0|9081|[abase-restric-o-de-vacinas]
0|3105|[abase-restric-o-de-vacinas]
0|6123|[abase-restric-o-de-vacinas]
0|4833|[abase-restric-o-de-vacinas]
1|6828|
0|6109|[abase-restric-o-de-vacinas]
1|5902|
0|5637|[abase-restric-o-de-vacinas]
0|5523|[abase-restric-o-de-vacinas]
0|6084|[abase-restric-o-de-vacinas]
0|9377|[abase-restric-o-de-vacinas]
0|6127|[abase-restric-o-de-vacinas]
0|6124|[abase-restric-o-de-vacinas]
0|6126|[abase-restric-o-de-vacinas]
0|744|[abase-restric-o-de-vacinas]
0|8655|[abase-restric-o-de-vacinas]
0|7765|[abase-restric-o-de-vacinas]
0|2268|[abase-restric-o-de-vacinas]
0|6063|[abase-restric-o-de-vacinas]
0|4018|[abase-restric-o-de-vacinas]
0|6135|[abase-restric-o-de-vacinas]
0|2115|[abase-restric-o-de-vacinas]
0|4266|[abase-restric-o-de-vacinas]
0|6147|[abase-restric-o-de-vacinas]
0|1398|[abase-restric-o-de-vacinas]
0|5906|[abase-restric-o-de-vacinas]
0|6198|[abase-restric-o-de-vacinas]
1|6193|[abase-restric-o-de-vacinas]
0|7262|[abase-restric-o-de-vacinas]
0|4536|[abase-restric-o-de-vacinas]
0|313|[abase-restric-o-de-vacinas]
1|6213|[abase-restric-o-de-vacinas]
0|4818|[abase-restric-o-de-vacinas]
1|6117|
0|6223|[abase-restric-o-de-vacinas]
0|6235|[abase-restric-o-de-vacinas]
0|736|[abase-restric-o-de-vacinas]
1|4395|[abase-restric-o-de-vacinas]
1|6201|
0|4454|[abase-restric-o-de-vacinas]
0|3070|[abase-restric-o-de-vacinas]
1|5737|[abase-restric-o-de-vacinas]
0|122|[abase-restric-o-de-vacinas]
0|1016|[abase-restric-o-de-vacinas]
1|5976|
0|6894|[abase-restric-o-de-vacinas]
1|6273|
0|5386|[abase-restric-o-de-vacinas]
0|6313|[abase-restric-o-de-vacinas]
0|9932|[abase-restric-o-de-vacinas]
0|6260|[abase-restric-o-de-vacinas]
0|5412|[abase-restric-o-de-vacinas]
0|1215|[abase-restric-o-de-vacinas]
1|6274|[abase-restric-o-de-vacinas]
1|5890|
0|7029|[abase-restric-o-de-vacinas]
0|6990|[abase-restric-o-de-vacinas]
1|6978|
1|5482|
1|6269|[abase-restric-o-de-vacinas]
1|6276|[abase-restric-o-de-vacinas]
1|2340|[abase-restric-o-de-vacinas]
0|3788|[abase-restric-o-de-vacinas]
0|5986|[abase-restric-o-de-vacinas]
0|6277|[abase-restric-o-de-vacinas]
0|6283|[abase-restric-o-de-vacinas]
0|6297|[abase-restric-o-de-vacinas]
1|6305|
0|9409|[abase-restric-o-de-vacinas]
0|9995|[abase-restric-o-de-vacinas]
0|2264|[abase-restric-o-de-vacinas]
0|9691|[abase-restric-o-de-vacinas]
0|6841|[abase-restric-o-de-vacinas]
1|5041|
0|5909|[abase-restric-o-de-vacinas]
1|6066|
0|5768|[abase-restric-o-de-vacinas]
0|737|[abase-restric-o-de-vacinas]
0|4581|[abase-restric-o-de-vacinas]
0|5713|[abase-restric-o-de-vacinas]
0|5926|[abase-restric-o-de-vacinas]
0|6310|[abase-restric-o-de-vacinas]
0|1616|[abase-restric-o-de-vacinas]
0|9784|[abase-restric-o-de-vacinas]
0|6850|[abase-restric-o-de-vacinas]
1|5575|
0|1668|[abase-restric-o-de-vacinas]
1|5664|
0|9370|[abase-restric-o-de-vacinas]
0|5738|[abase-restric-o-de-vacinas]
0|9100|[abase-restric-o-de-vacinas]
0|2644|[abase-restric-o-de-vacinas]
0|6338|[abase-restric-o-de-vacinas]
0|6335|[abase-restric-o-de-vacinas]
0|5468|[abase-restric-o-de-vacinas]
0|3756|[abase-restric-o-de-vacinas]
0|3760|[abase-restric-o-de-vacinas]
0|4837|[abase-restric-o-de-vacinas]
0|3249|[abase-restric-o-de-vacinas]
0|6341|[abase-restric-o-de-vacinas]
0|4614|[abase-restric-o-de-vacinas]
0|3849|[abase-restric-o-de-vacinas]
0|4052|[abase-restric-o-de-vacinas]
1|5327|[abase-restric-o-de-vacinas]
0|6366|[abase-restric-o-de-vacinas]
1|6380|
0|2607|[abase-restric-o-de-vacinas]
0|4104|[abase-restric-o-de-vacinas]
0|6362|[abase-restric-o-de-vacinas]
0|6365|[abase-restric-o-de-vacinas]
0|6372|[abase-restric-o-de-vacinas]
0|5680|[abase-restric-o-de-vacinas]
0|3265|[abase-restric-o-de-vacinas]
0|6708|[abase-restric-o-de-vacinas]
0|6784|[abase-restric-o-de-vacinas]
0|6385|[abase-restric-o-de-vacinas]
0|6389|[abase-restric-o-de-vacinas]
0|6639|[abase-restric-o-de-vacinas]
0|6382|[abase-restric-o-de-vacinas]
1|6386|
1|3642|[abase-restric-o-de-vacinas]
0|6411|[abase-restric-o-de-vacinas]
0|8761|[abase-restric-o-de-vacinas]
0|2537|[abase-restric-o-de-vacinas]
0|4584|[abase-restric-o-de-vacinas]
0|6406|[abase-restric-o-de-vacinas]
0|6416|[abase-restric-o-de-vacinas]
0|3388|[abase-restric-o-de-vacinas]
1|6240|[abase-restric-o-de-vacinas]
0|6339|[abase-restric-o-de-vacinas]
0|3602|[abase-restric-o-de-vacinas]
0|6421|[abase-restric-o-de-vacinas]
0|6441|[abase-restric-o-de-vacinas]
1|5950|[abase-restric-o-de-vacinas]
1|6268|[abase-restric-o-de-vacinas]
0|4088|[abase-restric-o-de-vacinas]
0|6458|[abase-restric-o-de-vacinas]
0|6456|[abase-restric-o-de-vacinas]
0|6477|[abase-restric-o-de-vacinas]
1|5959|[abase-restric-o-de-vacinas]
1|6588|[abase-restric-o-de-vacinas]
1|6656|
0|6695|[abase-restric-o-de-vacinas]
0|4836|[abase-restric-o-de-vacinas]
1|1629|[abase-restric-o-de-vacinas]
0|3629|[abase-restric-o-de-vacinas]
0|6706|[abase-restric-o-de-vacinas]
1|6702|
0|392|[abase-restric-o-de-vacinas]
0|6696|[abase-restric-o-de-vacinas]
0|6711|[abase-restric-o-de-vacinas]
0|4860|[abase-restric-o-de-vacinas]
1|6550|
0|6712|[abase-restric-o-de-vacinas]
0|6782|[abase-restric-o-de-vacinas]
1|5659|[abase-restric-o-de-vacinas]
0|7931|[abase-restric-o-de-vacinas]
0|6439|[abase-restric-o-de-vacinas]
0|4134|[abase-restric-o-de-vacinas]
0|3986|[abase-restric-o-de-vacinas]
0|6726|[abase-restric-o-de-vacinas]
0|2159|[abase-restric-o-de-vacinas]
1|5690|[abase-restric-o-de-vacinas]
0|5409|[abase-restric-o-de-vacinas]
0|6897|[abase-restric-o-de-vacinas]
1|5700|[abase-restric-o-de-vacinas]
0|3453|[abase-restric-o-de-vacinas]
0|5379|[abase-restric-o-de-vacinas]
0|4369|[abase-restric-o-de-vacinas]
0|6871|[abase-restric-o-de-vacinas]
1|5731|
0|9043|[abase-restric-o-de-vacinas]
1|4747|[abase-restric-o-de-vacinas]
1|7644|[abase-restric-o-de-vacinas]
0|4538|[abase-restric-o-de-vacinas]
1|6955|[abase-restric-o-de-vacinas]
0|2060|[abase-restric-o-de-vacinas]
0|3072|[abase-restric-o-de-vacinas]
1|5810|[abase-restric-o-de-vacinas]
0|6091|[abase-restric-o-de-vacinas]
1|5836|[abase-restric-o-de-vacinas]
0|9068|[abase-restric-o-de-vacinas]
0|6970|[abase-restric-o-de-vacinas]
0|896|[abase-restric-o-de-vacinas]
1|4421|[abase-restric-o-de-vacinas]
0|6390|[abase-restric-o-de-vacinas]
1|8007|[abase-restric-o-de-vacinas]
0|7053|[abase-restric-o-de-vacinas]
0|6559|[abase-restric-o-de-vacinas]
1|6233|[abase-restric-o-de-vacinas]
0|5620|[abase-restric-o-de-vacinas]
0|7115|[abase-restric-o-de-vacinas]
1|5759|[abase-restric-o-de-vacinas]
1|5401|
0|4416|[abase-restric-o-de-vacinas]
0|7149|[abase-restric-o-de-vacinas]
0|7042|[abase-restric-o-de-vacinas]
0|7151|[abase-restric-o-de-vacinas]
0|2204|[abase-restric-o-de-vacinas]
1|7104|[abase-restric-o-de-vacinas]
1|5953|[abase-restric-o-de-vacinas]
1|2964|[abase-restric-o-de-vacinas]
0|9492|[abase-restric-o-de-vacinas]
0|5530|[abase-restric-o-de-vacinas]
0|7620|[abase-restric-o-de-vacinas]
0|7210|[abase-restric-o-de-vacinas]
0|7251|[abase-restric-o-de-vacinas]
1|6059|[abase-restric-o-de-vacinas]
0|6624|[abase-restric-o-de-vacinas]
0|5475|[abase-restric-o-de-vacinas]
0|4007|[abase-restric-o-de-vacinas]
0|1137|[abase-restric-o-de-vacinas]
0|5582|[abase-restric-o-de-vacinas]
0|7445|[abase-restric-o-de-vacinas]
0|9958|[abase-restric-o-de-vacinas]
0|9933|[abase-restric-o-de-vacinas]
0|7343|[abase-restric-o-de-vacinas]
0|3916|[abase-restric-o-de-vacinas]
0|6576|[abase-restric-o-de-vacinas]
0|7280|[abase-restric-o-de-vacinas]
1|5833|
1|8559|[abase-restric-o-de-vacinas]
1|3160|[abase-restric-o-de-vacinas]
0|1728|[abase-restric-o-de-vacinas]
0|358|[abase-restric-o-de-vacinas]
1|5750|
0|6344|[abase-restric-o-de-vacinas]
1|5721|
0|3395|[abase-restric-o-de-vacinas]
0|4749|[abase-restric-o-de-vacinas]
1|948|[abase-restric-o-de-vacinas]
1|8120|[abase-restric-o-de-vacinas]
0|6847|[abase-restric-o-de-vacinas]
0|6671|[abase-restric-o-de-vacinas]
1|8626|[abase-restric-o-de-vacinas]
0|863|[abase-restric-o-de-vacinas]
1|347|[abase-restric-o-de-vacinas]
1|6778|[abase-restric-o-de-vacinas]
1|2337|[abase-restric-o-de-vacinas]
0|6512|[abase-restric-o-de-vacinas]
0|8915|[abase-restric-o-de-vacinas]
1|6105|[abase-restric-o-de-vacinas]
1|4824|[abase-restric-o-de-vacinas]
0|6906|[abase-restric-o-de-vacinas]
1|1724|[abase-restric-o-de-vacinas]
0|1422|[abase-restric-o-de-vacinas]
0|6935|[abase-restric-o-de-vacinas]
0|1679|[abase-restric-o-de-vacinas]
0|4652|[abase-restric-o-de-vacinas]
0|1603|[abase-restric-o-de-vacinas]
0|5027|[abase-restric-o-de-vacinas]
0|6461|[abase-restric-o-de-vacinas]
1|9474|[abase-restric-o-de-vacinas]
1|5693|[abase-restric-o-de-vacinas]
0|1032|[abase-restric-o-de-vacinas]
0|1828|[abase-restric-o-de-vacinas]
1|465|[abase-restric-o-de-vacinas]
0|3716|[abase-restric-o-de-vacinas]
0|1264|[abase-restric-o-de-vacinas]
0|702|[abase-restric-o-de-vacinas]
0|6002|[abase-restric-o-de-vacinas]
1|5536|[abase-restric-o-de-vacinas]
0|4759|[abase-restric-o-de-vacinas]
0|9659|[abase-restric-o-de-vacinas]
0|8729|[abase-restric-o-de-vacinas]
0|3444|[abase-restric-o-de-vacinas]
0|1436|[abase-restric-o-de-vacinas]
1|3706|[abase-restric-o-de-vacinas]
1|8177|[abase-restric-o-de-vacinas]
0|7603|[abase-restric-o-de-vacinas]
1|7126|[abase-restric-o-de-vacinas]
1|895|[abase-restric-o-de-vacinas]
1|9788|[abase-restric-o-de-vacinas]
1|1922|[abase-restric-o-de-vacinas]
0|1760|[abase-restric-o-de-vacinas]
1|1200|[abase-restric-o-de-vacinas]
1|4264|[abase-restric-o-de-vacinas]
1|1767|[abase-restric-o-de-vacinas]
1|4610|[abase-restric-o-de-vacinas]
1|5989|[abase-restric-o-de-vacinas]
1|2200|[abase-restric-o-de-vacinas]
1|4896|[abase-restric-o-de-vacinas]
1|1961|[abase-restric-o-de-vacinas]
1|2199|[abase-restric-o-de-vacinas]
1|5054|[abase-restric-o-de-vacinas]
1|8830|[abase-restric-o-de-vacinas]
1|8565|[abase-restric-o-de-vacinas]
1|9911|[abase-restric-o-de-vacinas]
1|9051|[abase-restric-o-de-vacinas]
1|8088|[abase-restric-o-de-vacinas]
1|8412|[abase-restric-o-de-vacinas]
1|8674|[abase-restric-o-de-vacinas]
1|8912|[abase-restric-o-de-vacinas]
1|8953|[abase-restric-o-de-vacinas]
1|8997|[abase-restric-o-de-vacinas]
0|614|[abase-restric-o-de-vacinas]
1|7243|[abase-restric-o-de-vacinas]
1|8149|[abase-restric-o-de-vacinas]
1|8178|[abase-restric-o-de-vacinas]
0|9715|[abase-restric-o-de-vacinas]
0|6440|[abase-restric-o-de-vacinas]
0|6469|[abase-restric-o-de-vacinas]
0|6605|[abase-restric-o-de-vacinas]
0|3794|[abase-restric-o-de-vacinas]
0|6758|[abase-restric-o-de-vacinas]
0|5733|[abase-restric-o-de-vacinas]
0|6807|[abase-restric-o-de-vacinas]
0|7033|[abase-restric-o-de-vacinas]
0|6270|[abase-restric-o-de-vacinas]
1|9406|[abase-restric-o-de-vacinas]
1|595|[abase-restric-o-de-vacinas]
1|5483|[abase-restric-o-de-vacinas]
1|9146|[abase-restric-o-de-vacinas]
1|9226|[abase-restric-o-de-vacinas]
1|9939|[abase-restric-o-de-vacinas]
1|493|[abase-restric-o-de-vacinas]
1|9747|[abase-restric-o-de-vacinas]
1|7928|[abase-restric-o-de-vacinas]
1|37|[abase-restric-o-de-vacinas]
1|292|[abase-restric-o-de-vacinas]
1|332|[abase-restric-o-de-vacinas]
1|6862|[abase-restric-o-de-vacinas]
1|7035|[abase-restric-o-de-vacinas]
1|6930|[abase-restric-o-de-vacinas]
1|7066|[abase-restric-o-de-vacinas]
1|7579|[abase-restric-o-de-vacinas]
1|8333|[abase-restric-o-de-vacinas]
1|8414|[abase-restric-o-de-vacinas]
1|8868|[abase-restric-o-de-vacinas]
1|9401|[abase-restric-o-de-vacinas]
1|596|[abase-restric-o-de-vacinas]
1|629|[abase-restric-o-de-vacinas]
1|6775|[abase-restric-o-de-vacinas]
1|7500|[abase-restric-o-de-vacinas]
1|7692|[abase-restric-o-de-vacinas]
1|8200|[abase-restric-o-de-vacinas]
1|9248|[abase-restric-o-de-vacinas]
1|9873|[abase-restric-o-de-vacinas]
1|5503|[abase-restric-o-de-vacinas]
1|5598|[abase-restric-o-de-vacinas]
1|1723|[abase-restric-o-de-vacinas]
1|1768|[abase-restric-o-de-vacinas]
1|7879|[abase-restric-o-de-vacinas]
1|8107|[abase-restric-o-de-vacinas]
1|2213|[abase-restric-o-de-vacinas]
1|8809|[abase-restric-o-de-vacinas]
1|4976|[abase-restric-o-de-vacinas]
1|5247|[abase-restric-o-de-vacinas]
1|1080|[abase-restric-o-de-vacinas]
0|9278|[abase-restric-o-de-vacinas]
1|8775|[abase-restric-o-de-vacinas]
1|4730|[abase-restric-o-de-vacinas]
1|5572|[abase-restric-o-de-vacinas]
1|5723|[abase-restric-o-de-vacinas]
1|8628|[abase-restric-o-de-vacinas]
1|5785|[abase-restric-o-de-vacinas]
1|5689|[abase-restric-o-de-vacinas]
1|8877|[abase-restric-o-de-vacinas]
0|1776|[abase-restric-o-de-vacinas]
1|6164|[abase-restric-o-de-vacinas]
1|6634|[abase-restric-o-de-vacinas]
1|2336|[abase-restric-o-de-vacinas]
1|5476|[abase-restric-o-de-vacinas]
1|8295|[abase-restric-o-de-vacinas]
1|6306|[abase-restric-o-de-vacinas]
1|5210|[abase-restric-o-de-vacinas]
0|5451|[abase-restric-o-de-vacinas]
1|9673|[abase-restric-o-de-vacinas]
1|5490|[abase-restric-o-de-vacinas]
1|8573|[abase-restric-o-de-vacinas]
0|5947|[abase-restric-o-de-vacinas]
0|5778|[abase-restric-o-de-vacinas]
0|517|[abase-restric-o-de-vacinas]
0|7593|[abase-restric-o-de-vacinas]
1|7351|[abase-restric-o-de-vacinas]
0|3726|[abase-restric-o-de-vacinas]
0|9337|[abase-restric-o-de-vacinas]
0|3682|[abase-restric-o-de-vacinas]
0|4128|[abase-restric-o-de-vacinas]
0|7502|[abase-restric-o-de-vacinas]
0|3980|[abase-restric-o-de-vacinas]
0|7513|[abase-restric-o-de-vacinas]
1|7524|[abase-restric-o-de-vacinas]
1|7531|
1|6449|[abase-restric-o-de-vacinas]
0|5356|[abase-restric-o-de-vacinas]
0|3023|[abase-restric-o-de-vacinas]
0|9461|[abase-restric-o-de-vacinas]
1|6236|
0|1210|[abase-restric-o-de-vacinas]
0|4340|[abase-restric-o-de-vacinas]
0|6908|[abase-restric-o-de-vacinas]
0|9839|[abase-restric-o-de-vacinas]
0|2036|[abase-restric-o-de-vacinas]
0|3824|[abase-restric-o-de-vacinas]
1|5492|[abase-restric-o-de-vacinas]
0|7214|[abase-restric-o-de-vacinas]
0|4302|[abase-restric-o-de-vacinas]
0|339|[abase-restric-o-de-vacinas]
0|7639|[abase-restric-o-de-vacinas]
0|7553|[abase-restric-o-de-vacinas]
1|9307|[abase-restric-o-de-vacinas]
0|825|[abase-restric-o-de-vacinas]
0|5931|[abase-restric-o-de-vacinas]
1|6116|
0|7654|[abase-restric-o-de-vacinas]
1|7720|[abase-restric-o-de-vacinas]
0|9407|[abase-restric-o-de-vacinas]
1|5389|[abase-restric-o-de-vacinas]
0|1442|[abase-restric-o-de-vacinas]
0|5244|[abase-restric-o-de-vacinas]
0|7768|[abase-restric-o-de-vacinas]
0|7771|[abase-restric-o-de-vacinas]
0|4723|[abase-restric-o-de-vacinas]
1|7684|
0|5597|[abase-restric-o-de-vacinas]
0|7625|[abase-restric-o-de-vacinas]
1|2363|[abase-restric-o-de-vacinas]
1|5987|[abase-restric-o-de-vacinas]
0|4765|[abase-restric-o-de-vacinas]
0|5395|[abase-restric-o-de-vacinas]
0|4718|[abase-restric-o-de-vacinas]
1|7767|[abase-restric-o-de-vacinas]
0|5607|[abase-restric-o-de-vacinas]
0|9056|[abase-restric-o-de-vacinas]
0|5338|[abase-restric-o-de-vacinas]
0|4224|[abase-restric-o-de-vacinas]
0|5097|[abase-restric-o-de-vacinas]
0|7536|[abase-restric-o-de-vacinas]
0|3226|[abase-restric-o-de-vacinas]
1|7866|[abase-restric-o-de-vacinas]
0|7938|[abase-restric-o-de-vacinas]
0|4109|[abase-restric-o-de-vacinas]
0|6354|[abase-restric-o-de-vacinas]
0|4473|[abase-restric-o-de-vacinas]
0|6804|[abase-restric-o-de-vacinas]
0|9752|[abase-restric-o-de-vacinas]
0|2731|[abase-restric-o-de-vacinas]
0|9142|[abase-restric-o-de-vacinas]
0|7648|[abase-restric-o-de-vacinas]
0|210|[abase-restric-o-de-vacinas]
0|7796|[abase-restric-o-de-vacinas]
1|5440|[abase-restric-o-de-vacinas]
0|4223|[abase-restric-o-de-vacinas]
0|7566|[abase-restric-o-de-vacinas]
0|7944|[abase-restric-o-de-vacinas]
0|7943|[abase-restric-o-de-vacinas]
0|6544|[abase-restric-o-de-vacinas]
0|7924|[abase-restric-o-de-vacinas]
0|4181|[abase-restric-o-de-vacinas]
0|938|[abase-restric-o-de-vacinas]
0|8266|[abase-restric-o-de-vacinas]
0|2912|[abase-restric-o-de-vacinas]
0|5311|[abase-restric-o-de-vacinas]
0|5353|[abase-restric-o-de-vacinas]
0|8049|[abase-restric-o-de-vacinas]
0|8032|[abase-restric-o-de-vacinas]
1|9801|[abase-restric-o-de-vacinas]
0|8047|[abase-restric-o-de-vacinas]
0|8055|[abase-restric-o-de-vacinas]
0|8023|[abase-restric-o-de-vacinas]
0|8060|[abase-restric-o-de-vacinas]
1|8070|[abase-restric-o-de-vacinas]
1|8074|[abase-restric-o-de-vacinas]
1|8082|[abase-restric-o-de-vacinas]
1|8083|[abase-restric-o-de-vacinas]
0|4768|[abase-restric-o-de-vacinas]
1|8084|[abase-restric-o-de-vacinas]
1|5480|[abase-restric-o-de-vacinas]
0|2787|[abase-restric-o-de-vacinas]
0|7690|[abase-restric-o-de-vacinas]
1|7675|[abase-restric-o-de-vacinas]
0|2777|[abase-restric-o-de-vacinas]
0|7446|[abase-restric-o-de-vacinas]
0|8061|[abase-restric-o-de-vacinas]
0|788|[abase-restric-o-de-vacinas]
0|6384|[abase-restric-o-de-vacinas]
1|7755|[abase-restric-o-de-vacinas]
0|2805|[abase-restric-o-de-vacinas]
0|310|[abase-restric-o-de-vacinas]
1|9748|[abase-restric-o-de-vacinas]
1|5457|[abase-restric-o-de-vacinas]
0|4095|[abase-restric-o-de-vacinas]
1|8771|[abase-restric-o-de-vacinas]
1|9095|[abase-restric-o-de-vacinas]
1|6738|[abase-restric-o-de-vacinas]
1|8732|[abase-restric-o-de-vacinas]
1|7822|[abase-restric-o-de-vacinas]
1|9224|[abase-restric-o-de-vacinas]
1|8668|[abase-restric-o-de-vacinas]
0|6045|[abase-restric-o-de-vacinas]
0|6228|[abase-restric-o-de-vacinas]
1|6231|[abase-restric-o-de-vacinas]
1|168|[abase-restric-o-de-vacinas]
1|1973|[abase-restric-o-de-vacinas]
0|4334|[abase-restric-o-de-vacinas]
1|5195|[abase-restric-o-de-vacinas]
1|5322|[abase-restric-o-de-vacinas]
0|5366|[abase-restric-o-de-vacinas]
0|5392|[abase-restric-o-de-vacinas]
1|5497|[abase-restric-o-de-vacinas]
1|7361|[abase-restric-o-de-vacinas]
0|7863|[abase-restric-o-de-vacinas]
1|8692|[abase-restric-o-de-vacinas]
1|9910|[abase-restric-o-de-vacinas]
0|468|[abase-restric-o-de-vacinas]
0|352|[abase-restric-o-de-vacinas]
0|6050|[abase-restric-o-de-vacinas]
0|1386|[abase-restric-o-de-vacinas]
0|9310|[abase-restric-o-de-vacinas]
0|2243|[abase-restric-o-de-vacinas]
1|5549|[abase-restric-o-de-vacinas]
0|837|[abase-restric-o-de-vacinas]
0|5388|[abase-restric-o-de-vacinas]
1|7789|[abase-restric-o-de-vacinas]
1|7991|[abase-restric-o-de-vacinas]
1|5529|[abase-restric-o-de-vacinas]
0|8099|[abase-restric-o-de-vacinas]
0|3452|[abase-restric-o-de-vacinas]
0|6181|[abase-restric-o-de-vacinas]
1|9727|[abase-restric-o-de-vacinas]
0|4690|[abase-restric-o-de-vacinas]
0|5172|[abase-restric-o-de-vacinas]
0|8108|[abase-restric-o-de-vacinas]
0|9332|[abase-restric-o-de-vacinas]
0|3859|[abase-restric-o-de-vacinas]
0|8119|[abase-restric-o-de-vacinas]
0|972|[abase-restric-o-de-vacinas]
0|6208|[abase-restric-o-de-vacinas]
0|7911|[abase-restric-o-de-vacinas]
1|5435|[abase-restric-o-de-vacinas]
0|5126|[abase-restric-o-de-vacinas]
0|1325|[abase-restric-o-de-vacinas]
0|9245|[abase-restric-o-de-vacinas]
0|401|[abase-restric-o-de-vacinas]
0|4619|[abase-restric-o-de-vacinas]
0|4514|[abase-restric-o-de-vacinas]
0|1229|[abase-restric-o-de-vacinas]
1|8131|[abase-restric-o-de-vacinas]
1|8137|[abase-restric-o-de-vacinas]
0|740|[abase-restric-o-de-vacinas]
0|613|[abase-restric-o-de-vacinas]
1|8126|[abase-restric-o-de-vacinas]
0|4087|[abase-restric-o-de-vacinas]
0|7457|[abase-restric-o-de-vacinas]
0|3317|[abase-restric-o-de-vacinas]
0|9094|[abase-restric-o-de-vacinas]
0|4727|[abase-restric-o-de-vacinas]
0|2477|[abase-restric-o-de-vacinas]
0|7009|[abase-restric-o-de-vacinas]
0|4197|[abase-restric-o-de-vacinas]
0|8144|[abase-restric-o-de-vacinas]
0|3939|[abase-restric-o-de-vacinas]
1|5903|[abase-restric-o-de-vacinas]
1|5782|[abase-restric-o-de-vacinas]
0|8125|[abase-restric-o-de-vacinas]
0|8057|[abase-restric-o-de-vacinas]
1|5895|[abase-restric-o-de-vacinas]
0|7241|[abase-restric-o-de-vacinas]
1|5411|[abase-restric-o-de-vacinas]
0|2382|[abase-restric-o-de-vacinas]
0|5364|[abase-restric-o-de-vacinas]
1|8115|
1|6085|[abase-restric-o-de-vacinas]
